证券代码	时间	红股(10送)	配股(10配)	配股价	红利(10送)
SZ000045	20090615	0.0000	0.0000	0.0000	0.5000
SZ000045	20060911	4.1000	0.0000	0.0000	0.0000
SZ000045	20060719	0.0000	0.0000	0.0000	0.5000
SZ000045	20050824	0.0000	0.0000	0.0000	0.6000
SZ000045	20040709	5.0000	0.0000	0.0000	1.8000
SZ000045	19970806	2.0000	0.0000	0.0000	0.0000
SZ000045	19950721	1.0000	0.0000	0.0000	0.5000
SZ000046	20120717	0.0000	0.0000	0.0000	0.6000
SZ000046	20110718	10.0000	0.0000	0.0000	0.5000
SZ000046	20100519	0.0000	0.0000	0.0000	1.0000
SZ000046	20090610	0.0000	0.0000	0.0000	0.5000
SZ000046	20080408	10.0000	0.0000	0.0000	0.6670
SZ000046	20060324	2.2000	0.0000	0.0000	0.0000
SZ000046	20050714	2.0000	0.0000	0.0000	0.2500
SZ000046	20040714	2.0000	0.0000	0.0000	0.2500
SZ000046	20030926	0.0000	0.0000	0.0000	1.0000
SZ000046	20020823	0.0000	0.0000	0.0000	1.0000
SZ000046	20010718	0.0000	0.0000	0.0000	0.8400
SZ000046	20010413	0.0000	3.0000	10.5000	0.0000
SZ000046	19970729	2.0000	0.0000	0.0000	0.0000
SZ000046	19970404	5.0000	0.0000	0.0000	0.0000
SZ000046	19960709	1.0000	0.0000	0.0000	0.5000
SZ000046	19950821	0.0000	1.7750	3.8000	0.0000
SZ000046	19950530	3.0000	0.0000	0.0000	0.6000
SZ000046	19941025	3.0000	0.0000	0.0000	0.6000
SZ000048	20060214	3.3000	0.0000	0.0000	0.0000
SZ000048	20000516	3.8000	0.0000	0.0000	0.3000
SZ000048	19981027	8.0000	0.0000	0.0000	0.0000
SZ000048	19970717	0.0000	1.8750	6.8000	0.0000
SZ000048	19970714	0.0000	0.0000	0.0000	1.1000
SZ000048	19960618	6.0000	0.0000	0.0000	0.0000
SZ000048	19950726	0.0000	0.0000	0.0000	2.6250
SZ000049	20120910	0.0000	0.0000	0.0000	4.0000
SZ000049	20120712	0.0000	0.0000	0.0000	2.5000
SZ000049	20110708	0.0000	0.0000	0.0000	1.0000
SZ000049	20070427	0.0000	0.0000	0.0000	1.0000
SZ000049	20051227	2.8000	0.0000	0.0000	0.0000
SZ000049	19990610	5.0000	0.0000	0.0000	0.0000
SZ000049	19970310	5.0000	0.0000	0.0000	0.0000
SZ000049	19950913	1.6000	0.0000	0.0000	0.4000
SZ000050	20081008	5.0000	0.0000	0.0000	0.0000
SZ000050	20080620	0.0000	0.0000	0.0000	1.0000
SZ000050	20070625	0.0000	0.0000	0.0000	2.0000
SZ000050	20060609	2.5000	0.0000	0.0000	0.5000
SZ000050	20060426	3.2000	0.0000	0.0000	0.0000
SZ000050	20050607	0.0000	0.0000	0.0000	1.0000
SZ000050	20040528	10.0000	0.0000	0.0000	0.0000
SZ000050	20020819	0.0000	0.0000	0.0000	1.5000
SZ000050	20010706	0.0000	0.0000	0.0000	1.7510
SZ000050	20000721	0.0000	0.0000	0.0000	1.0000
SZ000050	19990709	0.0000	0.0000	0.0000	1.9000
SZ000050	19980707	0.0000	0.0000	0.0000	1.5710
SZ000050	19980331	0.0000	2.7270	5.5000	0.0000
SZ000050	19970709	1.0000	0.0000	0.0000	0.8000
SZ000050	19960610	1.0000	0.0000	0.0000	1.9000
SZ000055	20110426	5.0000	0.0000	0.0000	0.0000
SZ000055	20100406	0.7000	0.0000	0.0000	0.0000
SZ000055	20080619	1.0000	0.0000	0.0000	0.0000
SZ000055	20070511	1.0000	0.0000	0.0000	0.0000
SZ000055	20060410	6.8320	0.0000	0.0000	0.0000
SZ000055	20040531	0.0000	0.0000	0.0000	0.3000
SZ000055	20030704	0.0000	0.0000	0.0000	0.7000
SZ000055	20020619	0.0000	0.0000	0.0000	1.0000
SZ000055	20010518	0.0000	0.0000	0.0000	1.2000
SZ000055	19990920	0.0000	2.5000	14.5000	0.0000
SZ000055	19990520	0.0000	0.0000	0.0000	1.8000
SZ000055	19981120	2.0000	0.0000	0.0000	0.0000
SZ000055	19980629	0.0000	0.0000	0.0000	2.5000
SZ000055	19970527	0.0000	0.0000	0.0000	1.5000
SZ000055	19961031	4.0000	0.0000	0.0000	0.0000
SZ000056	20060106	3.5000	0.0000	0.0000	0.0000
SZ000056	20000724	0.0000	0.0000	0.0000	0.5000
SZ000056	19980727	2.0000	0.0000	0.0000	0.0000
SZ000056	19970728	2.0000	0.0000	0.0000	0.0000
SZ000058	20090623	0.0000	0.0000	0.0000	0.2000
SZ000058	20080616	0.0000	0.0000	0.0000	0.2500
SZ000058	20060614	4.6450	0.0000	0.0000	0.0000
SZ000058	20040720	0.0000	0.0000	0.0000	1.1200
SZ000058	20000711	0.9230	0.0000	0.0000	0.6460
SZ000058	20000403	0.0000	8.0000	6.8200	0.0000
SZ000058	19980819	3.5570	0.0000	0.0000	0.0000
SZ000058	19970708	3.0000	0.0000	0.0000	0.0000
SZ000059	20120426	0.0000	0.0000	0.0000	1.0000
SZ000059	20100429	0.0000	0.0000	0.0000	0.4000
SZ000059	20081212	0.0000	0.0000	0.0000	0.3200
SZ000059	20070601	0.0000	0.0000	0.0000	0.6400
SZ000059	20051025	3.8000	0.0000	0.0000	0.0000
SZ000059	20000515	0.0000	0.0000	0.0000	4.0000
SZ000059	19980813	0.0000	3.0000	7.0000	0.0000
SZ000059	19980624	0.0000	0.0000	0.0000	1.1000
SZ000060	20120720	0.0000	0.0000	0.0000	0.7200
SZ000060	20110506	3.0000	0.0000	0.0000	0.2000
SZ000060	20100505	5.5000	0.0000	0.0000	0.2800
SZ000060	20090714	0.0000	0.0000	0.0000	0.9500
SZ000060	20080606	4.0000	0.0000	0.0000	3.4600
SZ000060	20070522	1.0000	0.0000	0.0000	6.8000
SZ000060	20060420	4.0000	0.0000	0.0000	1.0000
SZ000060	20051118	2.8000	0.0000	0.0000	0.0000
SZ000060	20050519	0.0000	0.0000	0.0000	1.2500
SZ000060	20040601	0.0000	0.0000	0.0000	1.0000
SZ000060	20030709	0.0000	0.0000	0.0000	0.6000
SZ000060	20010614	0.0000	0.0000	0.0000	2.0000
SZ000060	20000526	5.0000	0.0000	0.0000	1.0000
SZ000060	19990518	10.0000	0.0000	0.0000	0.0000
SZ000060	19990115	0.0000	8.0000	10.0000	0.0000
SZ000060	19970715	0.0000	0.0000	0.0000	2.0000
SZ000061	20120510	8.0000	0.0000	0.0000	1.0000
SZ000061	20110629	0.0000	0.0000	0.0000	1.1000
SZ000061	20100621	0.0000	0.0000	0.0000	1.0000
SZ000061	20090603	7.0000	0.0000	0.0000	1.5000
SZ000061	20080617	0.0000	0.0000	0.0000	1.0000
SZ000061	20050628	0.0000	0.0000	0.0000	0.5000
SZ000061	20030916	8.0000	0.0000	0.0000	2.0000
SZ000061	20030331	0.0000	3.0000	9.1900	0.0000
SZ000061	20020626	0.0000	0.0000	0.0000	2.0000
SZ000061	20010626	0.0000	0.0000	0.0000	2.0000
SZ000061	20000904	0.0000	2.5000	12.8000	0.0000
SZ000061	20000614	2.0000	0.0000	0.0000	3.0000
SZ000061	19980630	0.0000	1.3070	8.0000	0.0000
SZ000061	19980410	7.0000	0.0000	0.0000	0.0000
SZ000061	19970626	3.5000	0.0000	0.0000	0.0000
SZ000062	20110509	0.0000	0.0000	0.0000	0.5000
SZ000062	20100625	0.0000	0.0000	0.0000	0.5000
SZ000062	20090812	0.0000	0.0000	0.0000	0.5000
SZ000062	20080627	0.0000	0.0000	0.0000	0.5000
SZ000062	20070808	0.0000	0.0000	0.0000	0.5000
SZ000062	20060818	0.0000	0.0000	0.0000	0.8750
SZ000062	20060515	3.0000	0.0000	0.0000	0.0000
SZ000062	20050721	0.0000	0.0000	0.0000	1.0000
SZ000062	20040730	0.0000	0.0000	0.0000	1.0000
SZ000062	20030725	0.0000	0.0000	0.0000	1.0000
SZ000062	20020718	0.0000	0.0000	0.0000	1.0000
SZ000062	20010626	0.0000	0.0000	0.0000	1.0000
SZ000062	20000623	0.0000	0.0000	0.0000	1.0000
SZ000062	19990601	3.0000	0.0000	0.0000	0.0000
SZ000062	19981117	0.0000	3.0000	10.0000	0.0000
SZ000062	19970627	10.0000	0.0000	0.0000	0.0000
SZ000063	20120718	0.0000	0.0000	0.0000	2.0000
SZ000063	20110707	2.0000	0.0000	0.0000	3.0000
SZ000063	20100624	5.0000	0.0000	0.0000	3.0000
SZ000063	20090605	3.0000	0.0000	0.0000	3.0000
SZ000063	20080710	4.0000	0.0000	0.0000	2.5000
SZ000063	20070727	0.0000	0.0000	0.0000	1.5000
SZ000063	20060714	0.0000	0.0000	0.0000	2.5000
SZ000063	20051229	2.5000	0.0000	0.0000	0.0000
SZ000063	20050708	0.0000	0.0000	0.0000	2.5000
SZ000063	20040525	2.0000	0.0000	0.0000	3.0000
SZ000063	20030523	2.0000	0.0000	0.0000	2.0000
SZ000063	20020523	0.0000	0.0000	0.0000	1.5000
SZ000063	20011017	2.0000	0.0000	0.0000	1.5000
SZ000063	20000612	2.0000	0.0000	0.0000	0.0000
SZ000063	19990728	0.0000	2.3080	20.0000	0.0000
SZ000063	19990618	0.0000	0.0000	0.0000	1.9000
SZ000063	19980921	3.0000	0.0000	0.0000	0.0000
SZ000063	19980619	0.0000	0.0000	0.0000	1.2000
SZ000065	20120621	0.0000	0.0000	0.0000	0.6000
SZ000065	20110617	0.0000	0.0000	0.0000	0.6000
SZ000065	20100525	0.0000	0.0000	0.0000	0.8000
SZ000065	20090611	0.0000	0.0000	0.0000	0.6000
SZ000065	20070606	0.0000	0.0000	0.0000	0.6000
SZ000065	20051111	3.6000	0.0000	0.0000	0.0000
SZ000065	20050609	0.0000	0.0000	0.0000	0.6000
SZ000065	20020913	6.0000	0.0000	0.0000	0.0000
SZ000065	20020603	0.0000	0.0000	0.0000	0.6000
SZ000065	20001204	0.0000	3.0000	9.0000	0.0000
SZ000065	19990429	6.0000	0.0000	0.0000	0.6000
SZ000066	20120801	0.0000	0.0000	0.0000	0.2300
SZ000066	20110617	0.0000	0.0000	0.0000	0.5000
SZ000066	20100527	10.0000	0.0000	0.0000	0.8500
SZ000066	20080627	2.0000	0.0000	0.0000	0.2300
SZ000066	20070802	0.0000	0.0000	0.0000	1.0000
SZ000066	20060627	0.0000	0.0000	0.0000	3.0000
SZ000066	20060515	3.2000	0.0000	0.0000	0.0000
SZ000066	20050623	0.0000	0.0000	0.0000	3.0000
SZ000066	20040806	0.0000	0.0000	0.0000	1.0000
SZ000066	20030725	0.0000	0.0000	0.0000	2.0000
SZ000066	20020715	0.0000	0.0000	0.0000	2.0000
SZ000066	20010621	0.0000	0.0000	0.0000	1.0000
SZ000066	20000609	5.0000	0.0000	0.0000	2.0000
SZ000066	20000126	0.0000	1.6480	12.0000	0.0000
SZ000066	19990504	4.0000	0.0000	0.0000	1.0000
SZ000066	19980624	3.0000	0.0000	0.0000	1.0000
SZ000068	20080114	4.6030	0.0000	0.0000	0.0000
SZ000068	20070803	0.0000	0.0000	0.0000	0.2000
SZ000068	20050629	0.0000	0.0000	0.0000	1.0000
SZ000068	20030709	0.0000	0.0000	0.0000	0.5000
SZ000068	20020620	0.0000	0.0000	0.0000	0.3000
SZ000068	20010712	0.0000	0.0000	0.0000	0.8000
SZ000068	19980528	5.0000	0.0000	0.0000	0.0000
SZ000069	20120528	3.0000	0.0000	0.0000	0.6000
SZ000069	20110414	8.0000	0.0000	0.0000	0.6000
SZ000069	20100531	0.0000	0.0000	0.0000	1.0000
SZ000069	20090430	0.0000	0.0000	0.0000	1.2000
SZ000069	20080410	10.0000	0.0000	0.0000	2.3000
SZ000069	20070524	0.0000	0.0000	0.0000	2.1000
SZ000069	20060515	0.0000	0.0000	0.0000	2.0000
SZ000069	20060106	2.8000	0.0000	0.0000	0.0000
SZ000069	20031010	3.0000	0.0000	0.0000	0.0000
SZ000069	20030428	8.0000	0.0000	0.0000	1.5000
SZ000069	20020619	0.0000	0.0000	0.0000	2.5000
SZ000069	20010521	2.0000	0.0000	0.0000	0.0000
SZ000069	20000821	0.0000	3.0000	9.0000	0.0000
SZ000069	20000518	0.0000	0.0000	0.0000	2.5000
SZ000069	19981005	8.0000	0.0000	0.0000	0.5000
SZ000070	20060110	3.8000	0.0000	0.0000	0.0000
SZ000070	20050708	0.0000	0.0000	0.0000	0.3000
SZ000070	20020617	0.0000	0.0000	0.0000	0.5000
SZ000070	20010524	0.0000	0.0000	0.0000	2.8000
SZ000078	20080604	0.8640	0.0000	0.0000	0.0000
SZ000078	20070619	3.0000	0.0000	0.0000	0.0000
SZ000078	20060413	8.8500	0.0000	0.0000	0.0000
SZ000078	20020604	5.0000	0.0000	0.0000	0.0000
SZ000078	20010618	0.0000	0.0000	0.0000	1.3780
SZ000078	19990427	10.0000	0.0000	0.0000	0.5000
SZ000088	20120423	3.0000	0.0000	0.0000	3.5000
SZ000088	20110610	2.0000	0.0000	0.0000	0.3000
SZ000088	20100624	0.0000	0.0000	0.0000	2.2000
SZ000088	20090629	0.0000	0.0000	0.0000	2.4000
SZ000088	20080624	0.0000	0.0000	0.0000	2.3900
SZ000088	20070712	0.0000	0.0000	0.0000	3.0000
SZ000088	20060714	0.0000	0.0000	0.0000	6.5000
SZ000088	20060317	2.5000	0.0000	0.0000	6.5300
SZ000088	20050815	0.0000	0.0000	0.0000	6.5000
SZ000088	20040720	10.0000	0.0000	0.0000	10.0000
SZ000088	20040116	0.0000	3.0000	19.6200	0.0000
SZ000088	20030728	0.0000	0.0000	0.0000	1.0000
SZ000088	20020621	0.0000	0.0000	0.0000	5.0000
SZ000088	20010629	0.0000	0.0000	0.0000	1.3000
SZ000088	20000824	0.0000	0.0000	0.0000	1.2600
SZ000088	19990826	0.0000	0.0000	0.0000	1.9000
SZ000088	19980824	0.0000	0.0000	0.0000	2.0000
SZ000089	20120615	0.0000	0.0000	0.0000	0.5600
SZ000089	20110531	0.0000	0.0000	0.0000	0.4500
SZ000089	20100818	0.0000	0.0000	0.0000	0.3500
SZ000089	20090612	0.0000	0.0000	0.0000	0.3000
SZ000089	20080529	0.0000	0.0000	0.0000	1.6000
SZ000089	20070426	0.0000	0.0000	0.0000	1.6000
SZ000089	20060606	8.0000	0.0000	0.0000	2.7000
SZ000089	20051216	2.6000	0.0000	0.0000	0.0000
SZ000089	20050722	0.0000	0.0000	0.0000	1.5000
SZ000089	20021112	6.0000	0.0000	0.0000	0.0000
SZ000089	20020529	0.0000	0.0000	0.0000	3.2000
SZ000089	20010530	0.0000	0.0000	0.0000	4.0000
SZ000089	20000828	0.0000	2.0000	12.0000	0.0000
SZ000089	19990901	5.0000	0.0000	0.0000	0.0000
SZ000090	20120628	1.0000	0.0000	0.0000	0.3500
SZ000090	20110707	0.0000	0.0000	0.0000	0.7500
SZ000090	20100707	0.0000	0.0000	0.0000	0.2000
SZ000090	20090611	5.0000	0.0000	0.0000	0.0000
SZ000090	20080624	0.0000	0.0000	0.0000	1.4000
SZ000090	20070626	0.0000	0.0000	0.0000	1.5000
SZ000090	20060629	0.0000	0.0000	0.0000	1.1700
SZ000090	20060111	3.1000	0.0000	0.0000	0.0000
SZ000090	20050629	0.5000	0.0000	0.0000	0.1800
SZ000090	20040610	0.0000	0.0000	0.0000	0.8400
SZ000090	20030709	0.0000	0.0000	0.0000	1.0800
SZ000090	20020712	0.0000	0.0000	0.0000	2.0000
SZ000090	20010622	0.0000	0.0000	0.0000	1.5000
SZ000090	20000629	0.0000	0.0000	0.0000	2.0000
SZ000096	20120704	0.0000	0.0000	0.0000	0.6000
SZ000096	20090703	0.0000	0.0000	0.0000	0.8000
SZ000096	20080708	0.0000	0.0000	0.0000	1.6000
SZ000096	20070710	0.0000	0.0000	0.0000	1.6000
SZ000096	20060719	0.0000	0.0000	0.0000	0.6000
SZ000096	20060206	3.6000	0.0000	0.0000	0.0000
SZ000096	20050622	0.0000	0.0000	0.0000	1.3500
SZ000096	20040625	0.0000	0.0000	0.0000	1.2500
SZ000096	20031120	6.0000	0.0000	0.0000	0.0000
SZ000096	20030729	0.0000	0.0000	0.0000	2.0000
SZ000096	20020715	0.0000	0.0000	0.0000	1.5000
SZ000096	20010619	0.0000	0.0000	0.0000	1.1000
SZ000099	20120608	0.0000	0.0000	0.0000	0.5000
SZ000099	20110715	0.0000	0.0000	0.0000	0.5000
SZ000099	20100716	0.0000	0.0000	0.0000	0.5000
SZ000099	20090717	0.0000	0.0000	0.0000	0.5000
SZ000099	20080715	0.0000	0.0000	0.0000	0.5000
SZ000099	20070718	0.0000	0.0000	0.0000	0.5000
SZ000099	20060710	0.0000	0.0000	0.0000	0.5000
SZ000099	20060207	3.2000	0.0000	0.0000	0.0000
SZ000099	20050712	0.0000	0.0000	0.0000	0.5000
SZ000099	20040722	10.0000	0.0000	0.0000	2.0000
SZ000099	20031205	0.0000	3.0000	7.1200	0.0000
SZ000099	20030703	0.0000	0.0000	0.0000	0.6000
SZ000099	20020724	2.0000	0.0000	0.0000	1.0000
SZ000099	20010529	0.0000	0.0000	0.0000	2.0000
SZ000100	20120511	0.0000	0.0000	0.0000	0.5000
SZ000100	20110519	10.0000	0.0000	0.0000	0.0000
SZ000100	20060420	2.5000	0.0000	0.0000	0.0000
SZ000100	20050801	0.0000	0.0000	0.0000	0.5000
SZ000100	20040614	0.0000	0.0000	0.0000	0.8000
SZ000150	20071102	1.0000	0.0000	0.0000	0.0000
SZ000150	20010403	8.0000	0.0000	0.0000	1.0000
SZ000151	20110531	0.0000	0.0000	0.0000	0.2000
SZ000151	20100702	0.0000	0.0000	0.0000	0.7000
SZ000151	20090611	0.0000	0.0000	0.0000	0.9000
SZ000151	20080602	0.0000	0.0000	0.0000	1.4000
SZ000151	20070531	0.0000	0.0000	0.0000	1.4000
SZ000151	20060629	0.0000	0.0000	0.0000	1.2000
SZ000151	20060331	3.3000	0.0000	0.0000	0.0000
SZ000151	20050622	0.0000	0.0000	0.0000	1.3000
SZ000151	20040715	0.0000	0.0000	0.0000	1.0000
SZ000151	20030618	0.0000	0.0000	0.0000	1.3000
SZ000151	20020604	0.0000	0.0000	0.0000	2.2000
SZ000151	20011011	5.0000	0.0000	0.0000	0.0000
SZ000151	20010517	0.0000	0.0000	0.0000	1.6000
SZ000153	20060113	3.5000	0.0000	0.0000	0.0000
SZ000153	20050621	10.0000	0.0000	0.0000	0.0000
SZ000153	20031031	10.0000	0.0000	0.0000	0.5000
SZ000153	20011023	0.0000	0.0000	0.0000	1.5000
SZ000155	20100525	0.0000	0.0000	0.0000	0.5000
SZ000155	20090422	0.0000	0.0000	0.0000	1.2000
SZ000155	20080528	0.0000	0.0000	0.0000	1.3000
SZ000155	20070705	0.0000	0.0000	0.0000	2.5000
SZ000155	20060321	3.2000	0.0000	0.0000	0.0000
SZ000155	20060306	0.0000	0.0000	0.0000	2.0000
SZ000155	20050630	0.0000	0.0000	0.0000	1.0000
SZ000155	20040430	0.0000	0.0000	0.0000	1.2000
SZ000155	20030401	0.0000	0.0000	0.0000	1.0800
SZ000155	20020607	0.0000	0.0000	0.0000	0.7800
SZ000157	20120803	0.0000	0.0000	0.0000	2.5000
SZ000157	20110715	3.0000	0.0000	0.0000	2.6000
SZ000157	20100827	15.0000	0.0000	0.0000	1.7000
SZ000157	20100618	0.0000	0.0000	0.0000	2.5000
SZ000157	20090710	1.0000	0.0000	0.0000	1.0000
SZ000157	20080603	10.0000	0.0000	0.0000	1.0000
SZ000157	20070412	5.0000	0.0000	0.0000	0.4000
SZ000157	20060714	3.2000	0.0000	0.0000	0.0000
SZ000157	20060524	0.0000	0.0000	0.0000	0.4000
SZ000157	20050525	0.0000	0.0000	0.0000	4.0000
SZ000157	20040318	3.0000	0.0000	0.0000	0.2500
SZ000157	20021107	3.0000	0.0000	0.0000	0.7500
SZ000157	20020521	0.0000	0.0000	0.0000	1.0000
SZ000157	20010926	10.0000	0.0000	0.0000	0.5000
SZ000157	20010608	0.0000	0.0000	0.0000	1.0000
SZ000158	20110713	0.0000	0.0000	0.0000	0.2000
SZ000158	20080516	4.3000	0.0000	0.0000	0.4300
SZ000158	20070608	0.0000	0.0000	0.0000	0.5000
SZ000158	20060616	0.0000	0.0000	0.0000	0.4000
SZ000158	20060113	3.5000	0.0000	0.0000	0.0000
SZ000158	20050616	0.0000	0.0000	0.0000	0.6000
SZ000158	20040826	0.0000	0.0000	0.0000	0.9000
SZ000158	20030818	0.0000	3.0000	5.0700	0.0000
SZ000158	20030529	0.0000	0.0000	0.0000	1.0000
SZ000158	20020816	0.0000	0.0000	0.0000	1.0000
SZ000158	20010516	0.0000	0.0000	0.0000	1.0000
SZ000159	20120517	0.0000	0.0000	0.0000	0.4000
SZ000159	20110610	0.0000	0.0000	0.0000	0.4000
SZ000159	20100803	10.0000	0.0000	0.0000	5.0000
SZ000159	20090612	0.0000	0.0000	0.0000	0.3000
SZ000159	20060720	4.6800	0.0000	0.0000	0.0000
SZ000301	20110707	0.0000	0.0000	0.0000	0.7000
SZ000301	20090605	0.0000	0.0000	0.0000	0.7000
SZ000301	20070903	0.7755	0.0000	0.0000	0.0000
SZ000301	20070516	0.0000	0.0000	0.0000	1.5000
SZ000301	20061031	7.0000	0.0000	0.0000	0.0000
SZ000301	20040708	0.0000	0.0000	0.0000	0.7000
SZ000301	20030605	0.0000	0.0000	0.0000	0.7000
SZ000301	20020422	0.0000	0.0000	0.0000	0.7000
SZ000301	20010615	0.0000	0.0000	0.0000	0.5000
SZ000338	20120817	2.0000	0.0000	0.0000	1.0000
SZ000338	20110708	0.0000	0.0000	0.0000	4.3000
SZ000338	20101206	10.0000	0.0000	0.0000	0.0000
SZ000338	20100806	0.0000	0.0000	0.0000	4.8000
SZ000338	20090807	0.0000	0.0000	0.0000	1.3000
SZ000338	20081216	6.0000	0.0000	0.0000	0.0000
SZ000338	20080815	0.0000	0.0000	0.0000	4.4000
SZ000338	20070830	0.0000	0.0000	0.0000	1.3000
SZ000400	20120615	0.0000	0.0000	0.0000	1.0000
SZ000400	20110708	0.0000	0.0000	0.0000	1.0000
SZ000400	20080711	0.0000	0.0000	0.0000	1.0000
SZ000400	20051117	3.2000	0.0000	0.0000	0.0000
SZ000400	20050727	0.0000	0.0000	0.0000	1.2000
SZ000400	20040729	0.0000	0.0000	0.0000	1.2000
SZ000400	20030704	0.0000	0.0000	0.0000	1.0000
SZ000400	20020620	0.0000	0.0000	0.0000	2.0000
SZ000400	20010606	0.0000	0.0000	0.0000	2.0000
SZ000400	20000421	6.0000	0.0000	0.0000	0.0000
SZ000400	19990928	0.0000	2.0000	11.0000	0.0000
SZ000400	19990324	5.0000	0.0000	0.0000	0.0000
SZ000400	19981023	0.0000	0.0000	0.0000	2.0000
SZ000401	20090703	0.0000	0.0000	0.0000	1.0000
SZ000401	20080523	0.0000	0.0000	0.0000	1.2000
SZ000401	20070531	0.0000	0.0000	0.0000	1.0000
SZ000401	20060524	3.2000	0.0000	0.0000	0.0000
SZ000401	20050526	0.0000	0.0000	0.0000	1.0000
SZ000401	20040526	0.0000	0.0000	0.0000	1.0000
SZ000401	20040204	0.0000	3.0000	4.6100	0.0000
SZ000401	20030331	0.0000	0.0000	0.0000	1.0000
SZ000401	20020419	0.0000	0.0000	0.0000	1.0000
SZ000401	20010625	0.0000	0.0000	0.0000	1.4000
SZ000401	20000731	0.0000	3.0000	4.0000	0.0000
SZ000401	20000328	0.0000	0.0000	0.0000	1.0000
SZ000401	19990531	0.0000	0.0000	0.0000	1.5000
SZ000401	19980601	8.0000	0.0000	0.0000	3.5000
SZ000401	19970722	0.0000	3.0000	5.0000	0.0000
SZ000402	20120608	0.0000	0.0000	0.0000	1.0000
SZ000402	20110705	0.0000	0.0000	0.0000	2.5000
SZ000402	20100706	2.2000	0.0000	0.0000	1.5000
SZ000402	20090518	0.0000	0.0000	0.0000	1.5000
SZ000402	20080516	8.0000	0.0000	0.0000	3.0000
SZ000402	20070417	0.0000	0.0000	0.0000	2.5000
SZ000402	20060405	6.1000	0.0000	0.0000	2.0000
SZ000402	20050427	5.0000	0.0000	0.0000	3.0000
SZ000402	20040223	3.0000	0.0000	0.0000	3.0000
SZ000402	20030416	10.0000	0.0000	0.0000	2.0000
SZ000402	20020528	0.0000	0.0000	0.0000	0.5000
SZ000402	20010531	0.0000	0.0000	0.0000	1.0000
SZ000402	20000523	6.0000	0.0000	0.0000	0.0000
SZ000402	19990614	0.0000	0.0000	0.0000	1.5000
SZ000404	20061220	6.6740	0.0000	0.0000	0.0000
SZ000404	20010709	0.0000	0.0000	0.0000	0.9100
SZ000404	20010312	0.0000	3.0000	8.2000	0.0000
SZ000404	19980929	5.6000	0.0000	0.0000	0.4000
SZ000404	19980824	0.0000	0.0000	0.0000	1.6000
SZ000404	19971017	0.0000	3.0000	5.6000	0.0000
SZ000407	20110506	3.0000	0.0000	0.0000	0.6000
SZ000407	20090527	4.0000	0.0000	0.0000	1.0000
SZ000407	20060711	4.0000	0.0000	0.0000	0.0000
SZ000407	20040609	2.0000	0.0000	0.0000	0.5000
SZ000407	20030613	0.0000	0.0000	0.0000	1.0000
SZ000407	20011115	0.0000	0.0000	0.0000	2.0000
SZ000407	20000214	0.0000	2.0000	8.0000	0.0000
SZ000407	19991019	5.0000	0.0000	0.0000	0.5000
SZ000407	19980617	5.0000	0.0000	0.0000	0.5000
SZ000407	19971017	0.0000	2.3080	5.0000	0.0000
SZ000407	19961011	3.0000	0.0000	0.0000	0.0000
SZ000408	20080530	8.0000	0.0000	0.0000	0.0000
SZ000408	20060703	6.2500	0.0000	0.0000	0.0000
SZ000408	20020829	0.0000	0.0000	0.0000	0.2000
SZ000408	20010301	0.0000	3.0000	12.0000	0.0000
SZ000408	20000815	0.0000	0.0000	0.0000	3.0000
SZ000408	19971211	0.0000	1.7050	7.0000	0.0000
SZ000408	19970909	6.0000	0.0000	0.0000	0.0000
SZ000408	19970516	1.0000	0.0000	0.0000	0.0000
SZ000409	19981019	1.5000	0.0000	0.0000	0.0000
SZ000409	19970910	0.0000	1.7500	6.0000	0.0000
SZ000409	19970716	2.0000	0.0000	0.0000	0.0000
SZ000409	19961227	4.0000	0.0000	0.0000	0.5300
SZ000410	20120523	0.0000	0.0000	0.0000	0.6000
SZ000410	20070406	6.0000	0.0000	0.0000	0.5000
SZ000410	20060301	3.3000	0.0000	0.0000	0.0000
SZ000410	20010813	0.0000	0.0000	0.0000	0.2000
SZ000410	19980303	0.0000	2.3080	4.2000	0.0000
SZ000410	19970808	3.0000	0.0000	0.0000	0.0000
SZ000411	20080528	8.0000	0.0000	0.0000	0.0000
SZ000411	20060912	2.8000	0.0000	0.0000	0.0000
SZ000411	20060911	2.8000	0.0000	0.0000	0.0000
SZ000411	19960902	1.0000	0.0000	0.0000	0.0000
SZ000413	20060329	4.3000	0.0000	0.0000	0.0000
SZ000413	19970804	0.0000	0.0000	0.0000	1.3000
SZ000415	20120521	3.0000	0.0000	0.0000	0.0000
SZ000415	20060627	6.9980	0.0000	0.0000	0.0000
SZ000415	20060626	2.8800	0.0000	0.0000	0.0000
SZ000415	20020712	0.0000	0.0000	0.0000	0.2000
SZ000415	20010524	0.0000	0.0000	0.0000	0.3000
SZ000415	19991012	8.2340	0.0000	0.0000	0.0000
SZ000415	19990708	0.0000	2.3080	9.8000	0.0000
SZ000415	19990325	3.0000	0.0000	0.0000	0.0000
SZ000415	19970728	8.0000	0.0000	0.0000	0.0000
SZ000416	20060809	5.5000	0.0000	0.0000	0.0000
SZ000416	20040409	3.0000	0.0000	0.0000	1.2000
SZ000416	20030422	2.5000	0.0000	0.0000	0.6500
SZ000416	20020923	3.0000	0.0000	0.0000	0.5000
SZ000416	20020318	7.0000	0.0000	0.0000	1.0000
SZ000416	19980803	0.0000	0.0000	0.0000	1.7070
